Id_Comuna;Comuna;Establecimiento;Pertenecencia;Direccion;Id_Comuna;Nombre_Comuna
13103;Cerro Navia;Centro de Salud Familiar Cerro Navia;Publico;Calle Sado 7965;;
13117;Lo Prado;Centro de Salud Familiar Dr Raul Yazigi;Publico;Calle Caleta Iquique 214;;
13117;Lo Prado;Centro de Salud Familiar Dr Carlos Avendano;Publico;Calle Teniente Cruz 1087;;
13124;Pudahuel;Centro de Salud Familiar Pudahuel Estrella;Publico;Avenida La Estrella 1115;;
13124;Pudahuel;Centro de Salud Familiar Pudahuel Poniente;Publico;Calle San Pablo 9152;;
13124;Pudahuel;Centro de Salud Familiar Dr Gustavo Molina;Publico;Calle Laguna Sur 8759;;
13124;Pudahuel;Centro de Salud Familiar Cardenal Raul Silva Henriquez;Publico;Avenida El Tranque 1382;;
13124;Pudahuel;Centro de Salud Familiar Violeta Parra;Publico;Avenida Travesia 8457;;
13103;Cerro Navia;Centro de Salud Familiar Dr Arturo Albertz;Publico;Calle Las Torres 1204;;
13128;Renca;Centro de Salud Familiar Renca;Publico;Calle Balmaceda 4420;;
13128;Renca;Centro de Salud Familiar Bicentenario;Publico;Avenida Brasil 8005;;
13128;Renca;Centro de Salud Familiar Dr Hernan Urzua Merino;Publico;Calle Totoral Bajo 1011;;
13113;La Reina;Vacunatorio Darvax;Privado;Avenida Francisco Bilbao 6387;;
13120;nunoa;Centro Medico y dental Vida Integra nunoa;Privado;Avenida Irarrazaval, Local 31 2401;;
13105;El Bosque;SAPU Santa Laura;Publico;Calle Picton 1050;;
13129;San Joaquin;SAPU San Joaquin;Publico;Calle Francisca de Rimini 3223;;
13123;Providencia;Diagnostika;Privado;Calle Salvador 135;;
13101;Santiago;Laboratorio SANALAB S A;Privado;Calle Chacabuco, 2� Piso 785;;
13107;Huechuraba;SAPU Libertadores;Publico;Calle San Pedro de Atacama 1925;;
13123;Providencia;Centro Comunitario de Salud Familiar Elena Caffarena;Publico;Calle Marin 520;;
13301;Colina;Servicios de Salud Integrados SA Chicureo;Privado;No hay informacion;;
13201;Puente Alto;Centro Especialidades Primarias San Lazaro;Publico;Calle Sargento Menadier 1092;;
13603;Isla de Maipo;Centro Comunitario de Salud Familiar San Vicente de Naltagua;Publico;Avenida San Antonio de Naltagua 7603;;
13120;nunoa;Centro Comunitario de Salud Familiar Amapolas;Publico;Calle Amapolas 4899;;
13401;San Bernardo;Centro Comunitario de Salud Familiar Dr Raul Branes;Publico;Avenida Carlos Condell 1789;;
13106;Estacion Central;SAPU Padre Vicente Irarrazabal;Publico;Calle 21 de Mayo 1854;;
13103;Cerro Navia;SAPU Luis Chavarria;Publico;Pasaje Sado 7965;;
13601;Talagante;SAPU Dr Alberto Allende Jones;Publico;Calle Esmeralda 2049;;
13103;Cerro Navia;SAPU Dr Arturo Albertz;Publico;Avenida Las Torres 1204;;
13117;Lo Prado;SAPU Dr Avendano;Publico;Calle Teniente Cruz 1087;;
13605;Penaflor;SAPU Dr Fernando Monckeberg;Publico;Calle Concepcion 73;;
13501;Melipilla;SAPU Dr Francisco Boris Soler;Publico;Calle Silva Chavez 1650;;
13124;Pudahuel;SAPU Dr Gustavo Molina;Publico;Calle Laguna Sur 8759;;
13117;Lo Prado;SAR Dr Raul Yazigi;Publico;Calle Caleta Iquique 214;;
13126;Quinta Normal;SAPU Garin;Publico;Calle Janequeo 5612;;
13603;Isla de Maipo;SAPU Isla de Maipo;Publico;Calle Manuel Rodriguez 1001;;
13126;Quinta Normal;SAPU Lo Franco;Publico;Calle Carrascal 4459;;
13117;Lo Prado;SAPU Pablo Neruda;Publico;Calle Dorsal 6741;;
13605;Penaflor;SAPU Penaflor;Publico;Calle Costa Rica 1000;;
13124;Pudahuel;SAPU Violeta Parra;Publico;Avenida La Travesia 7447;;
13504;Maria Pinto;SAPU Maria Pinto;Publico;Calle Francisco Costabal 78;;
13128;Renca;SAPU Bicentenario;Publico;Avenida Brasil 8005;;
13103;Cerro Navia;SAPU Dr Adalberto Steeger;Publico;Calle Huelen 1629;;
13501;Melipilla;SAPU Dr Edelberto Elgueta;Publico;Calle Arza 1576;;
13602;El Monte;SAPU El Monte;Publico;Avenida Los Libertadores 531;;
13128;Renca;SAPU Huamachuco;Publico;Calle Las Margaritas 2466;;
13124;Pudahuel;SAR La Estrella;Publico;Avenida El Lazo 8631;;
13124;Pudahuel;SAPU Pudahuel Poniente;Publico;Calle San Pablo 9152;;
13117;Lo Prado;SAPU Santa Anita;Publico;Calle Camino de Loyola 5302;;
13119;Maipu;SAPU Dr Ivan Insunza;Publico;Calle Mar de Chile 491;;
13113;La Reina;SAPU La Reina;Publico;Calle Echenique 8419;;
13123;Providencia;SAPU Aguilucho;Publico;Calle El Aguilucho 3235;;
13110;La Florida;SAPU Jose Alvo;Publico;Avenida Bacteriologico 10817;;
13114;Las Condes;Hospital Clinico Universidad de Los Andes;Privado;Avenida Plaza 2501;;
13110;La Florida;SAPU Trinidad;Publico;Avenida Uno 10021;;
13113;La Reina;Centro Odontologico La Reina;Publico;Calle Cordillera 25;;
13132;Vitacura;Clinica Orema;Privado;Avenida Juan XXIII 6260;;
13201;Puente Alto;Vacunatorio Home Nursing;Privado;Avenida Concha y Toro 648;;
13110;La Florida;Integramedica Florida Vespucio;Privado;Avenida Vicuna Mackenna 7110;;
13401;San Bernardo;Integramedica Santa Lucia;Privado;Calle Victoria 411;;
13201;Puente Alto;Clinica Policenter;Privado;Calle 21 de Mayo 165;;
13123;Providencia;Mirandes SPA;Privado;Avenida Salvador 726;;
13132;Vitacura;Clinica Dermacross;Privado;Avenida Manquehue Norte 2051;;
13108;Independencia;Clinica Ensenada;Privado;Avenida Fermin Vivaceta 957;;
13115;Lo Barnechea;Clinica Alemana de La Dehesa;Privado;Avenida Jose Alcalde Delano 12205;;
13401;San Bernardo;Integramedica Mall Plaza Sur;Privado;Avenida Jorge Alessandri 20040;;
13402;Buin;Centro Medico y Dental Santa Catalina;Privado;Calle Anibal Pinto 436;;
13123;Providencia;Centro Medico HTS SpA;Privado;Avenida Vicuna Mackenna 210;;
13203;San Jose de Maipo;COSAM San Jose de Maipo;Publico;No hay informacion;;
13123;Providencia;Centro de Especialidades Odontologicas Leng;Publico;Avenida Eliodoro Yanez 1261;;
13102;Cerrillos;SAR Enfermera Sofia Pincheira;Publico;Avenida Las Torres 7590;;
13123;Providencia;Clinica WLK;Privado;Avenida Los Leones 485;;
13125;Quilicura;Centro Medico y Dental Megasalud Quilicura;Privado;Avenida Bernardo OHiggins, Local 67, Piso 3 581;;
13129;San Joaquin;Centro Comunitario de Salud Familiar Conimo;Publico;Pasaje Catruman 275;;
6117;San Vicente;Centro de Salud Familiar San Vicente de Tagua Tagua;Publico;Avenida Central 460;;
6301;San Fernando;SAPU Centro;Publico;No hay informacion;;
6101;Rancagua;SAPU Ignacio Caroca;Publico;Avenida Constanza 1790;;
6115;Rengo;SAPU Rosario;Publico;Calle San Ignacio 145;;
6301;San Fernando;Centro Medico Imagensalud;Privado;Calle Carampangue 492;;
6102;Codegua;Centro Comunitario de Salud Familiar Tuncahue;Publico;Calle RUTA H-15, Sector Tuncahue S/N 1015;;
6101;Rancagua;Centro Medico y Dental La Araucana Rancagua;Privado;Calle O�Carrol 829;;
6101;Rancagua;Centro de Dialisis Interdial Limitada;Privado;Calle Ibieta 131;;
6310;Santa Cruz;Centro de Dialisis A y R;Privado;Avenida Federico Errazurriz 894;;
6101;Rancagua;COSAM Centro 2 de Rancagua;Publico;Calle German Riesco 189;;
6106;Graneros;COSAM Norte Graneros;Publico;No hay informacion;;
6105;Donihue;COSAM Sur Donihue;Publico;No hay informacion;;
6101;Rancagua;Centro de Dialisis Integral;Privado;Calle Cuevas 195;;
6115;Rengo;Centro de Dialisis Rengo;Privado;Calle Urriola 680;;
6301;San Fernando;Centro de Dialisis San Fernando;Privado;Calle Roble 550;;
6303;Chimbarongo;Centro de Dialisis San Jose Chimbarongo;Privado;Calle Arturo Prat 3;;
6310;Santa Cruz;Centro de Dialisis Santa Cruz;Privado;Calle Diaz Besoain 224;;
6301;San Fernando;Centro de Dialisis SERDIAL Limitada;Privado;Calle Quechereguas 652;;
6101;Rancagua;Centro de Dialisis DIAL;Privado;Calle Carretera Presidente Frei Montalva 884;;
6101;Rancagua;Actividades gestionadas por la Direccion del Servicio para apoyo de la Red SS Del Libertador Bernardo OHiggins;Publico;Calle Alameda 609;;
6101;Rancagua;PRAIS SS Del Libertador Bernardo OHiggins;Publico;Calle Alameda 609;;
6101;Rancagua;Clinica Dental Movil Triple Pat PW4103 Rancagua;Publico;Calle Alameda 609;;
6101;Rancagua;Hospital Regional de Rancagua;Publico;Calle Alameda 611;;
6106;Graneros;Hospital Santa Filomena Graneros;Publico;Avenida Compania 550;;
6103;Coinco;Hospital de Coinco;Publico;Calle Francisco Diaz Munoz 157;;
6112;Peumo;Hospital Del Salvador Peumo;Publico;Calle San Juan de Dios 20;;
6115;Rengo;Hospital Dr Ricardo Valenzuela Saez Rengo;Publico;Avenida Renato Correa Labra 210;;
6117;San Vicente;Hospital San Vicente de Tagua;Publico;Calle Juan Bautista Pastene 1100;;
6113;Pichidegua;Hospital de Pichidegua;Publico;Calle OHiggins 160;;
6301;San Fernando;Hospital San Juan de Dios San Fernando;Publico;Calle Negrete 1401;;
6303;Chimbarongo;Hospital Mercedes Chimbarongo;Publico;Calle Miraflores 990;;
6305;Nancagua;Hospital de Nancagua;Publico;Calle 18 de Septiembre 464;;
6310;Santa Cruz;Hospital de Santa Cruz;Publico;Avenida Errazuriz 921;;
6204;Marchihue;Hospital de Marchig�e;Publico;Calle Laureano Cornejo 410;;
6201;Pichilemu;Hospital de Pichilemu;Publico;Calle Errazuriz 151;;
6304;Lolol;Hospital de Lolol;Publico;Calle Los Alerces 35;;
6203;Litueche;Hospital de Litueche;Publico;Calle Cardenal Caro 728;;
6101;Rancagua;Hospital del Trabajador AChS;Privado;Avenida Libertador Bernardo OHiggins 317;;
6101;Rancagua;Clinica Mutual de Seguridad CChC Rancagua;Privado;Calle Republica de Chile 390;;
6301;San Fernando;Clinica del Trabajador AChS San Fernando;Privado;Calle Quechereguas 577;;
6101;Rancagua;Hospital Clinico Fusat Rancagua;Privado;Calle Carretera del Cobre 1002;;
6301;San Fernando;Vacunatorio Neumann & Bertin Ltda;Privado;Calle Carampange 708;;
6101;Rancagua;Clinica Isamedica;Privado;Calle Carretera del Cobre 884;;
6101;Rancagua;Clinica de Salud Integral;Privado;Calle Caceres 645;;
6101;Rancagua;Clinica Mella;Privado;Avenida Presidente Freire 1313;;
6101;Rancagua;Centro Intersalud Rancagua;Privado;Calle Carretera del Cobre 1330;;
6101;Rancagua;Megasalud SA Centro Medico y Dental Rancagua;Privado;Calle German Riesco 206;;
6101;Rancagua;Hospital Penitenciario de Rancagua;Privado;No hay informacion;;
6101;Rancagua;Centro Medico y Dental Tipo B;Privado;Calle Bueras 515;;
6101;Rancagua;Centro Medico OCarrol Salud;Privado;Avenida Libertador Bernardo OHiggins 430;;
6101;Rancagua;Laboratorio Clinico Aleman;Privado;Calle Alameda 561;;
6101;Rancagua;Laboratorio Guillermo Mejias;Privado;Calle Estado 47;;
6101;Rancagua;Laboratorio Torre Medica;Privado;Calle Bombero Villalobos 1049;;
6101;Rancagua;Laboratorio San Lucas;Privado;Calle Alameda 560;;
6101;Rancagua;Laboratorio Clinico Pasteur;Privado;Calle Astorga 165;;
6101;Rancagua;Centro Medico Lantadilla;Privado;Avenida Freire 560;;
6101;Rancagua;Laboratorio Vita Nova Alameda;Privado;Avenida Libertador Bernardo OHiggins 386;;
6101;Rancagua;Laboratorio Clinico Indira Colon;Privado;Calle Caceres 361;;
6117;San Vicente;Laboratorio Clinico del Carmen;Privado;Calle Horacio Aranguiz 642;;
6117;San Vicente;Laboratorio Marquez y Guajardo Ltda;Privado;Avenida Exequiel 463;;
6117;San Vicente;Laboratorio Medisalud;Privado;Calle Carampange 708;;
6301;San Fernando;Laboratorio Clinico Coloma;Privado;Calle Quechereguas 760;;
6301;San Fernando;Laboratorio Clinico Los Peumos;Privado;Calle Valdivia 590;;
6301;San Fernando;Laboratorio Clinico Virginia Saenz Fuenzalida;Privado;Avenida Manuel Rodriguez 620;;
6303;Chimbarongo;Laboratorio Clinico Salud Plus;Privado;Calle Blanco Encalada 11;;
6310;Santa Cruz;Laboratorio Santa Cruz;Privado;Calle Rafael Casanova 24;;
6310;Santa Cruz;Laboratorio Centrolab;Privado;Calle Claudio Cancino 80;;
6310;Santa Cruz;Laboratorio Clinico Analisis;Privado;Calle J.J. Carvacho 180;;
6115;Rengo;Laboratorio Oscar Zuniga Serrano;Privado;Calle Urriola 680;;
6115;Rengo;Laboratorio Clinilab;Privado;Calle OHiggins 185;;
6301;San Fernando;Clinica San Francisco;Privado;Calle Manuel Rodriguez 620;;
6117;San Vicente;Laboratorio Clinico San Vicente;Privado;Calle Exequiel Gonzalez 463;;
6101;Rancagua;Laboratorio Clinico Bionet Rancagua;Privado;Calle Alameda 317;;
6101;Rancagua;Laboratorio Clinico CORMUN de Rancagua;Privado;Calle Vina del Mar 335;;
6101;Rancagua;Laboratorio Clinico Labdiagnotic;Privado;Calle Astorga 19;;
6117;San Vicente;Centro de Salud y Prevencion AChS San Vicente de Tagua Tagua;Privado;Avenida German 1185;;
6310;Santa Cruz;Policlinico de la Asociacion Chilena de Seguridad AChS Santa Cruz;Privado;Avenida Jose Jesus Carvacho 101;;
6115;Rengo;Policlinico de la Asociacion Chilena de Seguridad AChS Rengo;Privado;Avenida Portales 160;;
6101;Rancagua;Centro de Salud Familiar N� 1 Dr Enrique Dintrans;Publico;No hay informacion;;
6101;Rancagua;Centro de Salud Familiar N� 2 Dr Eduardo Geyter;Publico;No hay informacion;;
6101;Rancagua;Centro de Salud Familiar N� 3 Dr Abel Zapata;Publico;No hay informacion;;
6101;Rancagua;Centro de Salud Familiar N� 4 Dra Maria Latiffe;Publico;No hay informacion;;
6101;Rancagua;Centro de Salud Familiar N� 5 Dr Juan Chiorrini;Publico;No hay informacion;;
6108;Machali;Centro de Salud Familiar Dr Osvaldo Ruz Orrego;Publico;Calle Castro 398;;
6110;Mostazal;Centro de Salud Familiar San Francisco Mostazal;Publico;No hay informacion;;
6102;Codegua;Centro de Salud Familiar Codegua;Publico;Calle OHiggins 376;;
6105;Donihue;Centro de Salud Familiar Donihue;Publico;No hay informacion;;
6104;Coltauco;Centro de Salud Familiar Francisco Labrin;Publico;No hay informacion;;
6116;Requinoa;Centro de Salud Familiar Requinoa;Publico;No hay informacion;;
6107;Las Cabras;Centro de Salud Familiar Las Cabras;Publico;Calle John Kennedy 506;;
6114;Quinta de Tilcoco;Centro de Salud Familiar Quinta de Tilcoco;Publico;Avenida Castro 299;;
6307;Peralillo;Centro de Salud Familiar Peralillo;Publico;No hay informacion;;
6202;La Estrella;Centro de Salud Familiar La Estrella;Publico;No hay informacion;;
6302;Chepica;Centro de Salud Familiar Chepica;Publico;No hay informacion;;
6206;Paredones;Centro de Salud Familiar Paredones;Publico;Avenida Dr. Moore 84;;
6301;San Fernando;Centro de Salud Familiar Chacabuco;Publico;No hay informacion;;
6308;Placilla;Consultorio Placilla Placilla;Publico;Calle Oscar Gajardo 84;;
6310;Santa Cruz;Centro de Salud Familiar Santa Cruz;Publico;Avenida Diego Portales 625;;
6205;Navidad;Centro de Salud Familiar Valle Mar Navidad;Publico;Calle Plaza General Bonilla 25;;
6105;Donihue;Centro de Salud Familiar Lo Miranda;Publico;No hay informacion;;
6115;Rengo;Centro de Salud Familiar Rosario;Publico;No hay informacion;;
6301;San Fernando;Centro de Salud Familiar Oriente;Publico;No hay informacion;;
6101;Rancagua;Centro de Salud Familiar N� 6 Sr Ignacio Caroca;Publico;Avenida Constanza 1790;;
6109;Malloa;Centro de Salud Familiar Malloa;Publico;Calle Bernales 127;;
6109;Malloa;Centro de Salud Familiar de Pelequen;Publico;No hay informacion;;
6111;Olivar;Centro de Salud Familiar Olivar Alto;Publico;Calle Rafael Estrada 200;;
6305;Nancagua;Centro de Salud Familiar Cunaco;Publico;No hay informacion;;
6115;Rengo;Centro de Salud Familiar Rengo;Publico;Avenida Arturo Prat 1850;;
6111;Olivar;Centro de Salud Familiar Gultro;Publico;No hay informacion;;
6112;Peumo;Centro de Salud Familiar La Esperanza;Publico;Calle Isla 18;;
6101;Rancagua;Consultorio PRAIS;Publico;Calle Alameda 609;;
6101;Rancagua;Centro de Referencia de Salud CREF La Brujula;Publico;Calle Cuevas 165;;
6108;Machali;Posta de Salud Rural Coya;Publico;No hay informacion;;
6110;Mostazal;Posta de Salud Rural La Punta;Publico;No hay informacion;;
6111;Olivar;Posta de Salud Rural Gultro;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural El Carmen  Las Cabras;Publico;No hay informacion;;
6104;Coltauco;Posta de Salud Rural Idahue;Publico;No hay informacion;;
6104;Coltauco;Posta de Salud Rural Rinconada de Parral;Publico;No hay informacion;;
6104;Coltauco;Posta de Salud Rural Lo de Cuevas;Publico;No hay informacion;;
6112;Peumo;Posta de Salud Rural La Rosa;Publico;Calle Foinca, Sector La Rosa 61;;
6116;Requinoa;Posta de Salud Rural El Abra;Publico;Calle Campo Lindo 1;;
6116;Requinoa;Posta de Salud Rural Totihue;Publico;No hay informacion;;
6116;Requinoa;Posta de Salud Rural Los Lirios;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural La Panchina;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural La Cebada;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural Santa Ines;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural El Manzano;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural Llallauquen;Publico;No hay informacion;;
6115;Rengo;Posta de Salud Rural Popeta;Publico;No hay informacion;;
6115;Rengo;Posta de Salud Rural Cerrillos Rengo;Publico;No hay informacion;;
6109;Malloa;Posta de Salud Rural Corcolen;Publico;No hay informacion;;
6115;Rengo;Posta de Salud Rural Lo de Lobos;Publico;No hay informacion;;
6206;Paredones;Posta de Salud Rural Las Vinas;Publico;No hay informacion;;
6117;San Vicente;Posta de Salud Rural Zuniga;Publico;No hay informacion;;
6117;San Vicente;Posta de Salud Rural Pencahue;Publico;No hay informacion;;
6117;San Vicente;Posta de Salud Rural Rinconada;Publico;No hay informacion;;
6117;San Vicente;Posta de Salud Rural El Tambo;Publico;No hay informacion;;
6113;Pichidegua;Posta de Salud Rural Larmahue;Publico;No hay informacion;;
6113;Pichidegua;Posta de Salud Rural Santa Amelia;Publico;No hay informacion;;
6113;Pichidegua;Posta de Salud Rural Patagua Orilla;Publico;No hay informacion;;
6113;Pichidegua;Posta de Salud Rural Patagua Cerro;Publico;No hay informacion;;
6301;San Fernando;Posta de Salud Rural Roma;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural El Durazno Las Cabras;Publico;No hay informacion;;
6301;San Fernando;Posta de Salud Rural Puente Negro;Publico;No hay informacion;;
6308;Placilla;Posta de Salud Rural La Dehesa;Publico;No hay informacion;;
6301;San Fernando;Posta de Salud Rural Agua Buena;Publico;No hay informacion;;
6303;Chimbarongo;Posta de Salud Rural Tinguiririca;Publico;No hay informacion;;
6303;Chimbarongo;Posta de Salud Rural Huemul Chimbarongo;Publico;No hay informacion;;
6303;Chimbarongo;Posta de Salud Rural Codegua;Publico;No hay informacion;;
6303;Chimbarongo;Posta de Salud Rural San Juan de La Sierra;Publico;No hay informacion;;
6305;Nancagua;Posta de Salud Rural Yaquil;Publico;No hay informacion;;
6305;Nancagua;Posta de Salud Rural Puquillay Bajo;Publico;No hay informacion;;
6310;Santa Cruz;Posta de Salud Rural Quinahue;Publico;No hay informacion;;
6310;Santa Cruz;Posta de Salud Rural Isla de Yaquil;Publico;No hay informacion;;
6306;Palmilla;Centro de Salud Familiar de Palmilla;Publico;No hay informacion;;
6306;Palmilla;Posta de Salud Rural Pupilla;Publico;No hay informacion;;
6306;Palmilla;Posta de Salud Rural San Jose del Carmen;Publico;No hay informacion;;
6306;Palmilla;Posta de Salud Rural Santa Irene;Publico;No hay informacion;;
6310;Santa Cruz;Posta de Salud Rural Apalta;Publico;No hay informacion;;
6310;Santa Cruz;Posta de Salud Rural Guindo Alto;Publico;No hay informacion;;
6309;Pumanque;Posta de Salud Rural Pumanque;Publico;No hay informacion;;
6307;Peralillo;Posta de Salud Rural Poblacion;Publico;No hay informacion;;
6307;Peralillo;Posta de Salud Rural Los Cardos;Publico;No hay informacion;;
6309;Pumanque;Posta de Salud Rural Molineros;Publico;No hay informacion;;
6307;Peralillo;Posta de Salud Rural Calleuque;Publico;No hay informacion;;
6204;Marchihue;Posta de Salud Rural Pailimo;Publico;No hay informacion;;
6201;Pichilemu;Posta de Salud Rural Cahuil;Publico;No hay informacion;;
6304;Lolol;Posta de Salud Rural El Membrillo;Publico;No hay informacion;;
6205;Navidad;Posta de Salud Rural Pupuya;Publico;No hay informacion;;
6201;Pichilemu;Posta de Salud Rural Alto Ramirez;Publico;No hay informacion;;
6205;Navidad;Posta de Salud Rural Rapel Navidad;Publico;No hay informacion;;
6203;Litueche;Posta de Salud Rural Quelentaro;Publico;No hay informacion;;
6205;Navidad;Posta de Salud Rural San Vicente de Pucalan;Publico;No hay informacion;;
6302;Chepica;Posta de Salud Rural Auquinco;Publico;No hay informacion;;
6302;Chepica;Posta de Salud Rural Orilla de Auquinco;Publico;No hay informacion;;
6206;Paredones;Posta de Salud Rural Bucalemu Paredones;Publico;No hay informacion;;
6206;Paredones;Posta de Salud Rural San Pedro de Alcantara;Publico;No hay informacion;;
6204;Marchihue;Posta de Salud Rural Rinconada de Alcones;Publico;No hay informacion;;
6302;Chepica;Posta de Salud Rural Candelaria  Chepica;Publico;No hay informacion;;
6305;Nancagua;Posta de Salud Rural Puquillay Alto;Publico;No hay informacion;;
6115;Rengo;Posta de Salud Rural Lo Cartagena;Publico;No hay informacion;;
6309;Pumanque;Posta de Salud Rural Nilahue Cornejo;Publico;No hay informacion;;
6201;Pichilemu;Posta de Salud Rural Cardonal de Panilonco;Publico;No hay informacion;;
6304;Lolol;Posta de Salud Rural Ranguil;Publico;No hay informacion;;
6113;Pichidegua;Posta de Salud Rural San Roberto;Publico;No hay informacion;;
6113;Pichidegua;Posta de Salud Rural San Jose de Marchigue;Publico;No hay informacion;;
6308;Placilla;Posta de Salud Rural Lo Moscoso;Publico;No hay informacion;;
6203;Litueche;Posta de Salud Rural Pulin;Publico;No hay informacion;;
6304;Lolol;Posta de Salud Rural La Cabana;Publico;No hay informacion;;
6111;Olivar;Posta de Salud Rural Olivar Bajo;Publico;No hay informacion;;
6303;Chimbarongo;Posta de Salud Rural Peor Es Nada;Publico;No hay informacion;;
6107;Las Cabras;Posta de Salud Rural Cocalan;Publico;No hay informacion;;
6117;San Vicente;Posta de Salud Rural Idahue;Publico;No hay informacion;;
6101;Rancagua;COSAM Centro 1 de Rancagua;Publico;Calle Freire 339;;
6310;Santa Cruz;COSAM Santa Cruz;Publico;Pasaje Los Lingues 125;;
6101;Rancagua;Centro Comunitario de Salud Familiar San Rafael;Publico;No hay informacion;;
6101;Rancagua;Centro Comunitario de Salud Familiar Dr Eduardo de Geyter;Publico;Calle Santa Adela 769;;
6101;Rancagua;Centro Comunitario de Salud Familiar Ciudad de Paju;Publico;Calle Los Arcangeles 1249;;
6114;Quinta de Tilcoco;Centro Comunitario de Salud Familiar Guacarhue;Publico;No hay informacion;;
6301;San Fernando;Centro Comunitario de Salud Familiar Consultorio Chacabuco;Publico;No hay informacion;;
6101;Rancagua;SAPU Enrique Dintrans;Publico;Avenida Baquedano 626;;
6101;Rancagua;SAPU Eduardo de Geyter;Publico;Calle Almarza 1064;;
6101;Rancagua;SAPU Abel Zapata;Publico;Calle Bombero Villalobos 10;;
6101;Rancagua;SAPU Maria Latiffe;Publico;No hay informacion;;
6108;Machali;SAPU Machali;Publico;Calle Miranda 420;;
6301;San Fernando;SAPU Oriente de San Fernando;Publico;No hay informacion;;
6101;Rancagua;SAR Oriente;Publico;No hay informacion;;
6301;San Fernando;Vacunatorio y Sala de Procedimientos Patricia Rojas Gajardo;Privado;Avenida Monsenor Larrain, box 2 y 3 interior Centro Medico 1172;;
6116;Requinoa;Centro Comunitario de Salud Familiar Chumaquito;Publico;Calle Camino El Descanso, sector Chumaquito 21;;
6301;San Fernando;Centro Comunitario de Salud Familiar Angostura;Publico;No hay informacion;;
6101;Rancagua;Integramedica Rancagua;Privado;Calle Tte. Coronel Jose Bernardo Cuevas, Pisos 5 y 6 405;;
6115;Rengo;Posta de Salud Rural Esmeralda;Publico;Calle Camino Rosario � Quinta de Tilcoco, Sector Esmeralda 5891;;
6301;San Fernando;Vacunatorio y Sala de Procedimientos Carolina Diaz Gonzalez;Privado;Calle Carampangue, oficina B 536;;
6301;San Fernando;Centro de Imagenologia Medica Imagensalud;Privado;Calle Carampangue 608;;
6115;Rengo;Centro Medico Vida Rengo;Privado;Avenida Bisquert, Local 4 y 5 Edificio Valencia 354;;
6108;Machali;Centro Comunitario de Salud Familiar Santa Teresa;Publico;Calle Patria Nueva, Poblacion Santa Teresita 497;;
6310;Santa Cruz;Centro Comunitario de Salud Familiar Paniahue;Publico;Calle Camilo Henriquez, Paniahue 360;;
6101;Rancagua;Laboratorio Clinico Dr Mejia;Privado;Calle Estado 47;;
7403;Longavi;Centro Comunitario de Salud Familiar Villa Longavi;Publico;Calle 1 Oriente 343;;
7402;Colbun;Posta de Salud Rural Quinamavida;Publico;No hay informacion;;
7401;Linares;Centro Comunitario de Salud Familiar Yerbas Buenas;Publico;Pasaje Los Avellanos, Poblacion Yerbas Buenas 1180;;
7101;Talca;Centro Comunitario de Salud Familiar Carlos Trupp;Publico;No hay informacion;;
7102;Constitucion;Centro Comunitario de Salud Familiar Chacarillas;Publico;Calle Piedra de la Iglesia 1040;;
7301;Curico;Sanitos Vacunatorio y Centro de Salud Integral;Privado;Calle Carmen, Edificio Torre, Oficina 401 775;;
7401;Linares;Vacunatorio Centro Medico Clinica Linares;Privado;Calle San Martin 669;;
7401;Linares;Centro de Dialisis Nefrodial;Privado;Avenida Brasil 861;;
7404;Parral;Centro Comunitario de Salud Familiar Buenos Aires;Publico;Avenida Buenos Aires 355;;
7101;Talca;Policlinico Centro de Cumplimiento Penitenciario Femenino de Talca;Privado;Km Camino a San Clemente 9;;
7101;Talca;Policlinico Centro de Cumplimiento Penitenciario de Talca;Privado;Calle 4 Norte 550;;
7101;Talca;Policlinico de Funcionarios de Gendarmeria de Chile Talca;Privado;Calle 4 Norte 520;;
7201;Cauquenes;Policlinico Centro de Cumplimiento Penitenciario de Cauquenes;Privado;No hay informacion;;
7301;Curico;Policlinico Centro de Cumplimiento Penitenciario de Curico;Privado;Avenida Camilo Henriquez 35;;
7401;Linares;Policlinico Centro de Cumplimiento Penitenciario de Linares;Privado;Calle Valentin Letelier 326;;
7401;Linares;Centro de Dialisis Nephrocare;Privado;Calle Manuel Rogriguez 725;;
7101;Talca;Instituto de Rehabilitacion Infantil TELEToN Talca;Privado;No hay informacion;;
7109;San Clemente;Centro Comunitario de Salud Familiar San Maximo;Publico;No hay informacion;;
7105;Maule;Centro Comunitario de Salud Familiar Villa Francia;Publico;Calle 29 Sur 1038;;
7102;Constitucion;Centro de Salud Familiar Constitucion;Publico;Avenida Santa Maria 465;;
7101;Talca;Actividades gestionadas por la Direccion del Servicio para apoyo de la Red SS Del Maule;Publico;Calle 1 Norte 963;;
7101;Talca;PRAIS SS Del Maule;Publico;Calle 1 Norte 963;;
7101;Talca;Clinica Dental Movil Talca;Publico;Calle 1 Oriente 936;;
